Query ID,Query,Recommendation Rank,Assessment Name,URL,Score,Test Type,Duration,Job Level,Remote Support
10,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",5,Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,1.2278177738189697,P,Approximate Completion Time in minutes = Variable,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,",True
10,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",6,SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,1.2156357765197754,A,Approximate Completion Time in minutes = 36,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
10,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",7,Sales & Service Phone Solution,https://www.shl.com/products/product-catalog/view/sales-and-service-phone-solution/,1.2053667306900024,"B, P, S",Approximate Completion Time in minutes = 35,"Entry-Level,",True
10,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",8,Entry level Sales 7.1 (International),https://www.shl.com/products/product-catalog/view/entry-level-sales-7-1/,1.199345350265503,"P, C, B",Approximate Completion Time in minutes = 20,Entry-Level,True
10,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",9,Entry Level Sales Solution,https://www.shl.com/products/product-catalog/view/entry-level-sales-solution/,1.1976144313812256,"C, P",Approximate Completion Time in minutes = 20,"Entry-Level,",True
10,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",10,Smart Interview Live Coding,https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,1.1966739892959595,K,Approximate Completion Time in minutes = Variable,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",1,Automata Pro (New),https://www.shl.com/products/product-catalog/view/automata-pro-new/,1.2393193244934082,S,Approximate Completion Time in minutes = max 60,"Mid-Professional, Professional Individual Contributor,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",2,Entry Level Sales Sift Out 7.1,https://www.shl.com/products/product-catalog/view/entry-level-sales-sift-out-7-1/,1.2315722703933716,"P, C, B",Approximate Completion Time in minutes = 20,Entry-Level,True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",3,Interviewing and Hiring Concepts (U.S.),https://www.shl.com/products/product-catalog/view/interviewing-and-hiring-concepts-u-s/,1.231025218963623,K,Approximate Completion Time in minutes = 15 to 35,"Front Line Manager, Manager,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",4,Verify - G+,https://www.shl.com/products/product-catalog/view/verify-g/,1.2297698259353638,A,Approximate Completion Time in minutes = 36,"General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",5,Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,1.228255033493042,P,Approximate Completion Time in minutes = Variable,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",6,SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,1.2159779071807861,A,Approximate Completion Time in minutes = 36,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",7,Sales & Service Phone Solution,https://www.shl.com/products/product-catalog/view/sales-and-service-phone-solution/,1.2049388885498047,"B, P, S",Approximate Completion Time in minutes = 35,"Entry-Level,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",8,Entry level Sales 7.1 (International),https://www.shl.com/products/product-catalog/view/entry-level-sales-7-1/,1.1993601322174072,"P, C, B",Approximate Completion Time in minutes = 20,Entry-Level,True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",9,Entry Level Sales Solution,https://www.shl.com/products/product-catalog/view/entry-level-sales-solution/,1.197391152381897,"C, P",Approximate Completion Time in minutes = 20,"Entry-Level,",True
11,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",10,Smart Interview Live Coding,https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,1.1970491409301758,K,Approximate Completion Time in minutes = Variable,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level,",True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",1,Automata Pro (New),https://www.shl.com/products/product-catalog/view/automata-pro-new/,1.2393457889556885,S,Approximate Completion Time in minutes = max 60,"Mid-Professional, Professional Individual Contributor,",True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",2,Entry Level Sales Sift Out 7.1,https://www.shl.com/products/product-catalog/view/entry-level-sales-sift-out-7-1/,1.2315800189971924,"P, C, B",Approximate Completion Time in minutes = 20,Entry-Level,True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",3,Interviewing and Hiring Concepts (U.S.),https://www.shl.com/products/product-catalog/view/interviewing-and-hiring-concepts-u-s/,1.2310322523117065,K,Approximate Completion Time in minutes = 15 to 35,"Front Line Manager, Manager,",True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",4,Verify - G+,https://www.shl.com/products/product-catalog/view/verify-g/,1.2298262119293213,A,Approximate Completion Time in minutes = 36,"General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager,",True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",5,Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,1.2282822132110596,P,Approximate Completion Time in minutes = Variable,"Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,",True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",6,SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,1.2160369157791138,A,Approximate Completion Time in minutes = 36,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",True
12,"I want to hire new graduates for a sales role in my company, the budget is for about an hour for each test. Give me some options",7,Sales & Service Phone Solution,https://www.shl.com/products/product-catalog/view/sales-and-service-phone-solution/,1.204960823059082,"B, P, S",Approximate Completion Time in minutes = 35,"Entry-Level,",True
