assessment_name,url,remote_testing,adaptive,test_type,fact_sheet_url,fact_sheet_text
Apache Kafka (New),https://www.shl.com/products/product-catalog/view/apache-kafka-new/,True,False,K,https://service.shl.com/docs/Apache Kafka (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsApache Kafka
Multi-choice test that measur es the kno wledge of Apache Kafka ar chitectur e, components, clusters, 
performance tuning and advanced oper ations.
English (US)
Big Data Developer, Big Data Engineer - Kafka, Kafka 
Developer, Software Engineer
• Kafka ar chitectur e and installation 
• Kafka components 
• Kafka cluster 
• Kafka oper ations 
• Mirr oring and r eplication 
• Integr ation with Apache Hadoop, Spark and Storm 
• Monitoring and performance tuning0706
10
Multiple Choice - CTT
Information Technology
Data Science/Big Data
• Over all Scor e 
• Architectur e and Components  
• Oper ations and Performance T uning  
• Advanced Oper ationsOne"
Apache Pig (New),https://www.shl.com/products/product-catalog/view/apache-pig-new/,True,False,K,https://service.shl.com/docs/Apache Pig (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsApache Pig
Multi-choice test that measur es the kno wledge of Apache Pig ar chitectur e, shell commands, built-in 
oper ators and built-in functions of Pig Latin.
English (US)
Hadoop Developer, Big Data Engineer, Big Data Developer
• Basics 
• Conﬁgur ation 
• Shell 
• PigLatin 
• Built-in functions 
• Built-in oper ators0706
10
Multiple Choice - CTT
Information Technology
• Over all Scor e One"
Apache Spark (New),https://www.shl.com/products/product-catalog/view/apache-spark-new/,True,False,K,https://service.shl.com/docs/Apache Spark (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsApache Spark
Multi-choice test that measur es the kno wledge of Apache Spark principles, RDD oper ations - actions 
and tr ansformations, lineage gr aphs and lazy e valuation.
English (US)
Big Data Developer - Spark, Data Engineer, Apache Spark 
Architect, Software Engineer
• Basic principles of Spark 
• Additional value o ver Hadoop 
• Resilient distributed datasets concepts 
• Transformation concept 
• Action concept 
• Lineage gr aphs 
• Lazy e valuation 
• Cache concepts1208
15
Multiple Choice - CTT
Information Technology
• Over all Scor e 
• Spark Intr oduction  
• RDD Oper ations  
• Lazy Evaluation and CachingOne"
ASP .NET with C# (New),https://www.shl.com/products/product-catalog/view/asp-net-with-c-new/,True,False,K,https://service.shl.com/docs/ASP.NET with C Sharp (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsASP.NET with C#
Multi-choice test that measur es the kno wledge of .NET fr ame work and contr ols, C# fundamentals, 
OOPs concepts and advanced topics such as data access components, state management and 
security services.
English (US)
ASP.Net Developer, Software Developer, Software 
Engineer, Application Developer
• Basic pr ogramming structur e 
• OOPs concepts 
• Delegates and e vent handling 
• Err or & e xception handling 
• Inde xer and pr operties 
• .NET fr ame work ar chitectur e 
• Basic components of .NET 
• Navigation contr ols 
• Rich and other contr ols 
• Web form fundamentals, basic web usage, and validation contr ols 
• Data access components and state management 
• Security and N/W services2613
15
Multiple Choice - CTT
Information Technology
Programming
• Over all Scor e 
• C# Fundamentals  
• .NET Fr ame work and Contr ols  
• Advanced ASP .NETOne"
ASP.NET 4.5,https://www.shl.com/products/product-catalog/view/asp-net-4-5/,True,True,K,https://service.shl.com/docs/Fact_Sheet-asp.net_4.5.pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
ASP.NET 4.5  
Assessment  Fact Sheet  
 
Overview  The ASP.NET 4.5 test measures knowledge of programming in the ASP.NET environment. Designed 
for experienced developers, but an average performer in t his role should pass this test.  
Job Family/Title  Application Developers, Programmers  
   
Details  Average Testing Time (minutes)  
28 minutes  
Allowed Time (minutes)  90 minute s 
Maximum Number of Questions  30 questions  
 Number of Sittings  One 
 Designed for Unproctored Environment  Yes 
 Question Format  Multiple Choice – Adaptive  
 Product Category  Information Technology  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  
 The following areas are covered:  
 .NET Framework  
 Client -Side Programming  
 Data Access  
 Enhanced Runtime Features  
 Portals, Services And Mobile  
 Security  
 Troubleshooting And Optimization  
 Web Applications  
 Web Forms  
 
 
© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Example 
Question s 
 
Example 
Report s"
Assessment and Development Center Exercises,https://www.shl.com/products/product-catalog/view/assessment-and-development-center-exercises/,True,False,E,,
Automata - Fix (New),https://www.shl.com/products/product-catalog/view/automata-fix-new/,True,False,S,https://service.shl.com/docs/Automata Fix.pdf,"Assessment Fact Sheet
Details LanguageRelevant Job RolesOverview
Maximum Number of QuestionsAverage Testing Time (minutes)
Test TypeAllowed Time (minutes)
Sector
Scores Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencyAutomata Fix
Simulated compiler integrated test to measure debugging skills in C, C++ or Java. The test checks the 
ability to ﬁx logical and syntactical errors and to reuse an existing code.
English
714
20
Simulation
Technology
• Logical Errors
• Code Reuse
• Syntactical ErrorsOne
CodingApplication Developer, Application Integration Engineer,
 
 Software Testing Engineer, Quality Analyst, QA Engineer,
Manual Tester"
Automata - SQL (New),https://www.shl.com/products/product-catalog/view/automata-sql-new/,True,False,S,https://service.shl.com/docs/Automata - SQL.pdf,"Assessment Fact Sheet
Details LanguageRelevant Job RolesOverview
Maximum Number of QuestionsAverage Testing Time (minutes)
Test TypeAllowed Time (minutes)
Sector
Scores Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencyAutomata - SQL
Simulation based test that measures the ability to write SQL queries to perform DDL, DML and DCL 
tasks.
EnglishData Architect, Database Administration Manager, 
Database Administrator (DBA), Database Analyst, 
Database Coordinator, Database Developer, Database 
Programmer, Information Systems Manager, Management 
Information Systems Director (MIS Director), System 
Administrator
727
30
Simulation
Technology
• Overall ScoreOne
• Update Queries
• Alter Queries
Database User Interface and Query Software• Select Queries"
Automata (New),https://www.shl.com/products/product-catalog/view/automata-new/,True,False,S,https://service.shl.com/docs/Automata (New).pdf,"Assessment Fact Sheet
Details LanguageRelevant Job RolesOverview
Maximum Number of QuestionsAverage Testing Time (minutes)
Test TypeAllowed Time (minutes)
Sector
Scores Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencyAutomata
An AI-powered coding simulation assessment that evaluates candidate’s programming ability. Oﬀers 
a familiar IDE environment available in over 40 diﬀerent programming languages and tests 
candidates using real-world coding problems.
English
242
45
Simulation
Technology
• Overall Score
• Programming Ability
• Functional Correctness
• Programming PracticesOne
CodingApplication Developer, Application Integration Engineer,
Information Technology Analyst, Software Developer,  
Web Applications ProgrammerTechnical Consultant, Computer Programmer, Java Developer,"
Automata Data Science (New),https://www.shl.com/products/product-catalog/view/automata-data-science-new/,True,False,S,https://service.shl.com/docs/Automata Data Science.pdf,"Assessment Fact Sheet
Details LanguageRelevant Job RolesOverview
Maximum Number of QuestionsAverage Testing Time (minutes)
Test TypeAllowed Time (minutes)
Sector
Scores Reportedquestionsminutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencyAutomata Data Science
English
360
Simulation
Technology
• Overall Score
• Data Wrangling and Munging
• ML Workﬂow Implementation
• Library Usage and ImplementationOne
Coding55 minutesSimulation based test that measures the ability to clean, modify and prepare meaningful data for analysis.
This test also evaluates the candidates on the ability to apply, test and interpret different
Scientific Programmer Analyst, Data Analyst, Data Engineer,machine learning algorithms used to solve problems.
Machine Learning Programmer, Data Scientist, Computer
Scientist, Machine Learning Scientist"
Automata Data Science Pro (New),https://www.shl.com/products/product-catalog/view/automata-data-science-pro-new/,True,False,S,https://service.shl.com/docs/Automata Data Science Pro.pdf,"Assessment Fact Sheet
Details LanguageOverview
Maximum Number of QuestionsAverage Testing Time (minutes)
Test TypeAllowed Time (minutes)
Sector
Scores Reportedquestionsminutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencyAutomata Data Science Pro
English
360
Simulation
Technology
• Overall Score
• Data Wrangling and Munging
• ML Workﬂow Implementation
• Library Usage and ImplementationOne
CodingComputer Scientist, Scientific Programmer Analyst, Data Scientist,
54 minutesData analyst, Data Engineer, Machine Learning Scientist,
Machine Learning ProgrammerSimulation-based test that measures the ability to clean, modify and prepare meaningful data for analysis.
This test also evaluates the candidates on the ability to apply, test and interpret different machine
learning algorithms used to solve problems.
Relevant Job Roles"
Automata Front End,https://www.shl.com/products/product-catalog/view/automata-front-end/,True,False,S,https://service.shl.com/docs/Automata Frontend.pdf,"© 2022 SHL and its affiliates. All rights reserved.shl.comAutomata Frontend
Assessment Fact Sheet
Overview
DetailsSimulation based test that measures the front-end development capabilities using HTML, 
CSS, and JavaScript. The candidate is provided with 3 different sections to code in HTML, 
CSS and Javascript respectively and a separate output section to view the output.
Relevant Job Roles ..............................................................  Front-End Developer, Front-End 
Engineer, Client-Side Developer/
Engineer, CSS/HTML Developer, 
Front-End Web Designer, Web/
Front-EndUI Developer/Engineer, 
Front- End SEO Expert, Front-End 
Accessibility Expert
Language .............................................................................. English
Average Testing Time (minutes)  ........................................ 27 minutes
Allowed Time (minutes)  ...................................................... 30 minutes
Maximum Number of Questions  ...................................... 02 questions
Number of Sittings  .............................................................. One
Test Type .............................................................................. Simulation
Sector ................................................................................... Technology
Scores Reported .................................................................. Overall Score
O*NET Competency  ............................................................  Coding"
Automata Pro (New),https://www.shl.com/products/product-catalog/view/automata-pro-new/,True,False,S,https://service.shl.com/docs/Automata Pro.pdf,"Assessment Fact Sheet
Details LanguageRelevant Job RolesOverview
Maximum Number of QuestionsAverage Testing Time (minutes)
Test TypeAllowed Time (minutes)
Sector
Scores Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencyAutomata Pro
An AI-powered coding simulation assessment that evaluates candidate’s programming ability. Oﬀers 
a familiar IDE environment available in over 40 diﬀerent programming languages and tests 
candidates using real-world coding problems.
English
246
60
Simulation
Technology
• Overall Score
• Programming Ability
• Functional Correctness
• Programming PracticesOne
CodingApplication Developer, Application Integration Engineer,
Information Technology Analyst, Software Developer,
Technical Consultant, Computer Programmer, Java Developer,
Web Applications Programmer"
